"Regionskode";"Region";"Prøvetagningsdato";"Køn";"Bekræftede tilfælde i alt";"Døde";"Indlæggelser";"Kummuleret antal døde";"Kummuleret antal bekræftede tilfælde";"Kummuleret antal indlæggelser";"Timestamp"
1085;Sjælland;2020-11-10;M;66;0;3;803;58496;4006;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-10;M;54;0;1;803;58550;4007;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-11;F;218;1;5;804;58768;4012;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-11;F;131;0;1;804;58899;4013;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-11;F;27;0;1;804;58926;4014;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-11;F;67;0;1;804;58993;4015;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-11;F;71;0;1;804;59064;4016;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-11;M;223;2;8;806;59287;4024;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-11;M;133;2;9;808;59420;4033;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-11;M;43;0;1;808;59463;4034;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-11;M;85;0;3;808;59548;4037;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-11;M;91;1;6;809;59639;4043;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-12;F;237;3;5;812;59876;4048;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-12;F;126;1;4;813;60002;4052;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-12;F;28;1;0;814;60030;4052;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-12;F;45;0;2;814;60075;4054;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-12;F;70;0;0;814;60145;4054;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-12;M;238;2;9;816;60383;4063;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-12;M;122;2;3;818;60505;4066;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-12;M;39;0;1;818;60544;4067;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-12;M;73;0;0;818;60617;4067;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-12;M;74;0;2;818;60691;4069;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-13;F;262;3;12;821;60953;4081;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-13;F;109;0;3;821;61062;4084;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-13;F;35;0;2;821;61097;4086;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-13;F;68;0;4;821;61165;4090;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-13;F;69;0;4;821;61234;4094;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-13;M;257;1;5;822;61491;4099;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-13;M;124;1;8;823;61615;4107;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-13;M;42;0;0;823;61657;4107;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-13;M;83;0;6;823;61740;4113;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-13;M;99;0;0;823;61839;4113;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-14;F;236;0;8;823;62075;4121;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-14;F;99;2;3;825;62174;4124;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-14;F;31;0;0;825;62205;4124;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-14;F;59;0;3;825;62264;4127;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-14;F;85;0;2;825;62349;4129;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-14;M;232;0;5;825;62581;4134;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-14;M;125;0;3;825;62706;4137;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-14;M;34;0;3;825;62740;4140;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-14;M;44;0;1;825;62784;4141;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-14;M;97;1;3;826;62881;4144;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-15;F;222;1;6;827;63103;4150;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-15;F;91;0;1;827;63194;4151;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-15;F;29;0;1;827;63223;4152;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-15;F;50;0;1;827;63273;4153;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-15;F;80;0;3;827;63353;4156;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-15;M;230;0;5;827;63583;4161;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-15;M;113;0;2;827;63696;4163;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-15;M;44;0;0;827;63740;4163;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-15;M;60;0;2;827;63800;4165;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-15;M;70;1;3;828;63870;4168;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-16;F;261;0;4;828;64131;4172;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-16;F;146;0;3;828;64277;4175;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-16;F;27;0;0;828;64304;4175;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-16;F;59;0;1;828;64363;4176;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-16;F;107;0;2;828;64470;4178;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-16;M;289;2;12;830;64759;4190;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-16;M;155;1;8;831;64914;4198;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-16;M;31;1;4;832;64945;4202;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-16;M;84;0;5;832;65029;4207;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-16;M;93;0;3;832;65122;4210;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-17;F;277;0;15;832;65399;4225;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-17;F;148;0;4;832;65547;4229;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-17;F;34;0;1;832;65581;4230;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-17;F;68;0;1;832;65649;4231;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-17;F;112;0;1;832;65761;4232;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-17;M;314;1;8;833;66075;4240;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-17;M;152;0;6;833;66227;4246;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-17;M;31;1;2;834;66258;4248;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-17;M;69;1;3;835;66327;4251;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-17;M;126;0;4;835;66453;4255;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-18;F;287;0;6;835;66740;4261;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-18;F;157;1;6;836;66897;4267;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-18;F;25;0;0;836;66922;4267;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-18;F;66;0;1;836;66988;4268;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-18;F;104;0;1;836;67092;4269;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-18;M;305;4;9;840;67397;4278;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-18;M;141;0;5;840;67538;4283;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-18;M;28;0;1;840;67566;4284;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-18;M;81;0;6;840;67647;4290;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-18;M;137;0;7;840;67784;4297;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-19;F;282;4;8;844;68066;4305;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-19;F;131;5;3;849;68197;4308;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-19;F;25;0;3;849;68222;4311;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-19;F;59;0;2;849;68281;4313;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-19;F;101;0;2;849;68382;4315;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-19;M;291;0;5;849;68673;4320;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-19;M;110;2;4;851;68783;4324;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-19;M;19;0;2;851;68802;4326;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-19;M;81;0;4;851;68883;4330;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-19;M;122;1;4;852;69005;4334;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-20;F;285;6;8;858;69290;4342;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-20;F;112;5;5;863;69402;4347;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-20;F;32;1;4;864;69434;4351;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-20;F;79;0;4;864;69513;4355;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-20;F;109;0;2;864;69622;4357;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-20;M;266;1;5;865;69888;4362;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-20;M;104;3;5;868;69992;4367;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-20;M;32;1;2;869;70024;4369;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-20;M;79;1;3;870;70103;4372;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-20;M;126;1;3;871;70229;4375;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-21;F;235;0;9;871;70464;4384;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-21;F;80;0;1;871;70544;4385;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-21;F;17;0;2;871;70561;4387;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-21;F;56;0;2;871;70617;4389;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-21;F;68;1;3;872;70685;4392;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-21;M;280;2;9;874;70965;4401;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-21;M;98;0;3;874;71063;4404;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-21;M;19;0;3;874;71082;4407;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-21;M;55;1;0;875;71137;4407;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-21;M;93;0;1;875;71230;4408;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-22;F;261;1;7;876;71491;4415;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-22;F;99;0;2;876;71590;4417;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-22;F;23;0;2;876;71613;4419;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-22;F;39;1;1;877;71652;4420;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-22;F;76;0;1;877;71728;4421;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-22;M;254;4;12;881;71982;4433;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-22;M;93;0;1;881;72075;4434;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-22;M;15;0;1;881;72090;4435;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-22;M;56;0;3;881;72146;4438;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-22;M;93;0;2;881;72239;4440;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-23;F;292;3;10;884;72531;4450;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-23;F;97;0;2;884;72628;4452;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-23;F;20;0;1;884;72648;4453;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-23;F;76;1;3;885;72724;4456;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-23;F;115;1;7;886;72839;4463;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-23;M;300;3;8;889;73139;4471;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-23;M;94;2;5;891;73233;4476;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-23;M;15;0;0;891;73248;4476;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-23;M;68;0;2;891;73316;4478;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-23;M;112;0;2;891;73428;4480;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-24;F;337;3;4;894;73765;4484;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-24;F;123;1;2;895;73888;4486;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-24;F;21;0;0;895;73909;4486;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-24;F;77;0;2;895;73986;4488;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-24;F;96;0;0;895;74082;4488;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-24;M;337;1;17;896;74419;4505;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-24;M;115;1;6;897;74534;4511;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-24;M;21;0;0;897;74555;4511;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-24;M;74;0;3;897;74629;4514;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-24;M;128;0;6;897;74757;4520;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-25;F;334;1;4;898;75091;4524;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-25;F;100;0;5;898;75191;4529;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-25;F;26;0;1;898;75217;4530;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-25;F;81;0;2;898;75298;4532;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-25;F;89;0;2;898;75387;4534;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-25;M;335;0;5;898;75722;4539;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-25;M;135;2;6;900;75857;4545;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-25;M;20;1;2;901;75877;4547;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-25;M;89;3;7;904;75966;4554;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-25;M;107;1;8;905;76073;4562;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-26;F;319;0;4;905;76392;4566;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-26;F;117;2;5;907;76509;4571;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-26;F;25;0;1;907;76534;4572;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-26;F;94;0;3;907;76628;4575;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-26;F;99;0;3;907;76727;4578;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-26;M;300;5;11;912;77027;4589;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-26;M;130;0;2;912;77157;4591;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-26;M;20;0;0;912;77177;4591;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-26;M;71;1;5;913;77248;4596;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-26;M;82;0;2;913;77330;4598;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-27;F;345;7;13;920;77675;4611;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-27;F;115;1;4;921;77790;4615;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-27;F;16;0;2;921;77806;4617;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-27;F;60;0;1;921;77866;4618;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-27;F;111;1;4;922;77977;4622;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-27;M;349;0;10;922;78326;4632;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-27;M;116;3;6;925;78442;4638;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-27;M;22;0;0;925;78464;4638;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-27;M;74;0;4;925;78538;4642;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-27;M;102;0;3;925;78640;4645;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-28;F;313;0;6;925;78953;4651;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-28;F;98;0;0;925;79051;4651;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-28;F;13;0;0;925;79064;4651;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-28;F;67;0;1;925;79131;4652;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-28;F;66;0;1;925;79197;4653;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-28;M;315;1;10;926;79512;4663;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-28;M;114;1;4;927;79626;4667;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-28;M;13;0;1;927;79639;4668;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-28;M;79;0;3;927;79718;4671;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-28;M;73;1;3;928;79791;4674;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-29;F;326;0;6;928;80117;4680;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-29;F;76;0;3;928;80193;4683;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-29;F;12;0;0;928;80205;4683;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-29;F;63;3;4;931;80268;4687;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-29;F;70;0;1;931;80338;4688;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-29;M;348;3;4;934;80686;4692;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-29;M;109;1;4;935;80795;4696;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-29;M;25;0;1;935;80820;4697;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-29;M;80;1;2;936;80900;4699;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-29;M;64;0;1;936;80964;4700;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-30;F;408;5;15;941;81372;4715;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-30;F;160;2;6;943;81532;4721;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-30;F;24;0;0;943;81556;4721;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-30;F;110;0;3;943;81666;4724;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-30;F;94;0;3;943;81760;4727;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-11-30;M;353;4;7;947;82113;4734;2025-01-28T10:05:48.388
1082;Midtjylland;2020-11-30;M;166;3;5;950;82279;4739;2025-01-28T10:05:48.388
1081;Nordjylland;2020-11-30;M;15;0;0;950;82294;4739;2025-01-28T10:05:48.388
1085;Sjælland;2020-11-30;M;96;0;3;950;82390;4742;2025-01-28T10:05:48.388
1083;Syddanmark;2020-11-30;M;105;0;4;950;82495;4746;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-12-01;F;500;2;14;952;82995;4760;2025-01-28T10:05:48.388
1082;Midtjylland;2020-12-01;F;148;1;8;953;83143;4768;2025-01-28T10:05:48.388
1081;Nordjylland;2020-12-01;F;29;0;1;953;83172;4769;2025-01-28T10:05:48.388
1085;Sjælland;2020-12-01;F;101;0;3;953;83273;4772;2025-01-28T10:05:48.388
1083;Syddanmark;2020-12-01;F;93;0;3;953;83366;4775;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-12-01;M;460;1;4;954;83826;4779;2025-01-28T10:05:48.388
1082;Midtjylland;2020-12-01;M;144;1;6;955;83970;4785;2025-01-28T10:05:48.388
1081;Nordjylland;2020-12-01;M;18;0;1;955;83988;4786;2025-01-28T10:05:48.388
1085;Sjælland;2020-12-01;M;106;1;4;956;84094;4790;2025-01-28T10:05:48.388
1083;Syddanmark;2020-12-01;M;115;0;4;956;84209;4794;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-12-02;F;504;1;9;957;84713;4803;2025-01-28T10:05:48.388
1082;Midtjylland;2020-12-02;F;171;0;4;957;84884;4807;2025-01-28T10:05:48.388
1081;Nordjylland;2020-12-02;F;30;0;0;957;84914;4807;2025-01-28T10:05:48.388
1085;Sjælland;2020-12-02;F;146;0;3;957;85060;4810;2025-01-28T10:05:48.388
1083;Syddanmark;2020-12-02;F;85;2;5;959;85145;4815;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-12-02;M;526;2;17;961;85671;4832;2025-01-28T10:05:48.388
1082;Midtjylland;2020-12-02;M;155;0;8;961;85826;4840;2025-01-28T10:05:48.388
1081;Nordjylland;2020-12-02;M;30;0;0;961;85856;4840;2025-01-28T10:05:48.388
1085;Sjælland;2020-12-02;M;122;1;4;962;85978;4844;2025-01-28T10:05:48.388
1083;Syddanmark;2020-12-02;M;111;1;2;963;86089;4846;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-12-03;F;536;2;14;965;86625;4860;2025-01-28T10:05:48.388
1082;Midtjylland;2020-12-03;F;155;0;5;965;86780;4865;2025-01-28T10:05:48.388
1081;Nordjylland;2020-12-03;F;23;0;0;965;86803;4865;2025-01-28T10:05:48.388
1085;Sjælland;2020-12-03;F;126;1;4;966;86929;4869;2025-01-28T10:05:48.388
1083;Syddanmark;2020-12-03;F;131;0;4;966;87060;4873;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-12-03;M;490;2;14;968;87550;4887;2025-01-28T10:05:48.388
1082;Midtjylland;2020-12-03;M;177;3;6;971;87727;4893;2025-01-28T10:05:48.388
1081;Nordjylland;2020-12-03;M;30;0;0;971;87757;4893;2025-01-28T10:05:48.388
1085;Sjælland;2020-12-03;M;123;0;4;971;87880;4897;2025-01-28T10:05:48.388
1083;Syddanmark;2020-12-03;M;117;0;3;971;87997;4900;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-12-04;F;528;2;18;973;88525;4918;2025-01-28T10:05:48.388
1082;Midtjylland;2020-12-04;F;208;1;5;974;88733;4923;2025-01-28T10:05:48.388
1081;Nordjylland;2020-12-04;F;26;0;1;974;88759;4924;2025-01-28T10:05:48.388
1085;Sjælland;2020-12-04;F;139;0;2;974;88898;4926;2025-01-28T10:05:48.388
1083;Syddanmark;2020-12-04;F;106;0;2;974;89004;4928;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-12-04;M;530;4;16;978;89534;4944;2025-01-28T10:05:48.388
1082;Midtjylland;2020-12-04;M;195;1;7;979;89729;4951;2025-01-28T10:05:48.388
1081;Nordjylland;2020-12-04;M;39;0;0;979;89768;4951;2025-01-28T10:05:48.388
1085;Sjælland;2020-12-04;M;125;0;4;979;89893;4955;2025-01-28T10:05:48.388
1083;Syddanmark;2020-12-04;M;122;0;1;979;90015;4956;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-12-05;F;483;6;12;985;90498;4968;2025-01-28T10:05:48.388
1082;Midtjylland;2020-12-05;F;138;3;4;988;90636;4972;2025-01-28T10:05:48.388
1081;Nordjylland;2020-12-05;F;25;0;0;988;90661;4972;2025-01-28T10:05:48.388
1085;Sjælland;2020-12-05;F;150;2;6;990;90811;4978;2025-01-28T10:05:48.388
1083;Syddanmark;2020-12-05;F;75;1;2;991;90886;4980;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-12-05;M;491;5;17;996;91377;4997;2025-01-28T10:05:48.388
1082;Midtjylland;2020-12-05;M;128;0;6;996;91505;5003;2025-01-28T10:05:48.388
1081;Nordjylland;2020-12-05;M;28;1;3;997;91533;5006;2025-01-28T10:05:48.388
1085;Sjælland;2020-12-05;M;117;1;6;998;91650;5012;2025-01-28T10:05:48.388
1083;Syddanmark;2020-12-05;M;80;0;4;998;91730;5016;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-12-06;F;600;2;14;1000;92330;5030;2025-01-28T10:05:48.388
1082;Midtjylland;2020-12-06;F;163;0;4;1000;92493;5034;2025-01-28T10:05:48.388
1081;Nordjylland;2020-12-06;F;42;1;0;1001;92535;5034;2025-01-28T10:05:48.388
1085;Sjælland;2020-12-06;F;136;0;3;1001;92671;5037;2025-01-28T10:05:48.388
1083;Syddanmark;2020-12-06;F;90;0;1;1001;92761;5038;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-12-06;M;513;5;22;1006;93274;5060;2025-01-28T10:05:48.388
1082;Midtjylland;2020-12-06;M;142;0;2;1006;93416;5062;2025-01-28T10:05:48.388
1081;Nordjylland;2020-12-06;M;28;0;0;1006;93444;5062;2025-01-28T10:05:48.388
1085;Sjælland;2020-12-06;M;138;1;7;1007;93582;5069;2025-01-28T10:05:48.388
1083;Syddanmark;2020-12-06;M;124;1;4;1008;93706;5073;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-12-07;F;759;11;28;1019;94465;5101;2025-01-28T10:05:48.388
1082;Midtjylland;2020-12-07;F;230;1;3;1020;94695;5104;2025-01-28T10:05:48.388
1081;Nordjylland;2020-12-07;F;47;0;1;1020;94742;5105;2025-01-28T10:05:48.388
1085;Sjælland;2020-12-07;F;198;0;8;1020;94940;5113;2025-01-28T10:05:48.388
1083;Syddanmark;2020-12-07;F;159;0;4;1020;95099;5117;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-12-07;M;754;8;26;1028;95853;5143;2025-01-28T10:05:48.388
1082;Midtjylland;2020-12-07;M;213;0;3;1028;96066;5146;2025-01-28T10:05:48.388
1081;Nordjylland;2020-12-07;M;58;1;2;1029;96124;5148;2025-01-28T10:05:48.388
1085;Sjælland;2020-12-07;M;184;0;7;1029;96308;5155;2025-01-28T10:05:48.388
1083;Syddanmark;2020-12-07;M;150;1;8;1030;96458;5163;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-12-08;F;862;5;19;1035;97320;5182;2025-01-28T10:05:48.388
1082;Midtjylland;2020-12-08;F;265;0;5;1035;97585;5187;2025-01-28T10:05:48.388
1081;Nordjylland;2020-12-08;F;78;0;3;1035;97663;5190;2025-01-28T10:05:48.388
1085;Sjælland;2020-12-08;F;232;1;6;1036;97895;5196;2025-01-28T10:05:48.388
1083;Syddanmark;2020-12-08;F;156;1;7;1037;98051;5203;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-12-08;M;809;7;25;1044;98860;5228;2025-01-28T10:05:48.388
1082;Midtjylland;2020-12-08;M;254;1;4;1045;99114;5232;2025-01-28T10:05:48.388
1081;Nordjylland;2020-12-08;M;61;0;2;1045;99175;5234;2025-01-28T10:05:48.388
1085;Sjælland;2020-12-08;M;234;1;4;1046;99409;5238;2025-01-28T10:05:48.388
1083;Syddanmark;2020-12-08;M;174;0;1;1046;99583;5239;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-12-09;F;838;2;22;1048;100421;5261;2025-01-28T10:05:48.388
1082;Midtjylland;2020-12-09;F;304;3;4;1051;100725;5265;2025-01-28T10:05:48.388
1081;Nordjylland;2020-12-09;F;66;0;0;1051;100791;5265;2025-01-28T10:05:48.388
1085;Sjælland;2020-12-09;F;228;1;10;1052;101019;5275;2025-01-28T10:05:48.388
1083;Syddanmark;2020-12-09;F;173;0;2;1052;101192;5277;2025-01-28T10:05:48.388
1084;Hovedstaden;2020-12-09;M;857;4;17;1056;102049;5294;2025-01-28T10:05:48.388
